class,skillId,skillName,placeholderKey,placeholderType,level,value,ratio
ranger,14110000,"Gale Arrow",{se_dmg:1411000011:SkillUIMinDmgsum},damage,15,1729,1.0517
ranger,14110000,"Gale Arrow",{se_dmg:1411000011:SkillUIMinDmgsum},damage,16,1813,1.0486
ranger,14110000,"Gale Arrow",{se_dmg:1411000011:SkillUIMinDmgsum},damage,17,1875,1.0342
ranger,14110000,"Gale Arrow",{se_dmg:1411000011:SkillUIMinDmgsum},damage,18,1937,1.0331
ranger,14110000,"Gale Arrow",{se_dmg:1411000011:SkillUIMinDmgsum},damage,19,1999,1.0320
ranger,14110000,"Gale Arrow",{se_dmg:1411000011:SkillUIMinDmgsum},damage,20,2061,1.0310
ranger,14110000,"Gale Arrow",{se_dmg:1411000011:SkillUIMinDmgsum},damage,21,2122,1.0296
ranger,14110000,"Gale Arrow",{se_dmg:1411000011:SkillUIMinDmgsum},damage,22,2184,1.0292
ranger,14110000,"Gale Arrow",{se_dmg:1411000011:SkillUIMinDmgsum},damage,23,2246,1.0284
ranger,14110000,"Gale Arrow",{se_dmg:1411000011:SkillUIMinDmgsum},damage,24,2308,1.0276
ranger,14110000,"Gale Arrow",{se_dmg:1411000011:SkillUIMinDmgsum},damage,25,2370,1.0269
ranger,14110000,"Gale Arrow",{se_dmg:1411000011:SkillUIMinDmgsum},damage,26,2432,1.0262
ranger,14110000,"Gale Arrow",{se_dmg:1411000011:SkillUIMinDmgsum},damage,27,2494,1.0255
ranger,14110000,"Gale Arrow",{se_dmg:1411000011:SkillUIMinDmgsum},damage,28,2556,1.0249
ranger,14110000,"Gale Arrow",{se_dmg:1411000011:SkillUIMinDmgsum},damage,29,2617,1.0239
ranger,14110000,"Gale Arrow",{se_dmg:1411000011:SkillUIMinDmgsum},damage,30,2679,1.0237
ranger,14110000,"Gale Arrow",{se_dmg:1411000311:SkillUIMaxDmgsum},damage,1,431,1.0000
ranger,14110000,"Gale Arrow",{se_dmg:1411000311:SkillUIMaxDmgsum},damage,2,579,1.3434
ranger,14110000,"Gale Arrow",{se_dmg:1411000311:SkillUIMaxDmgsum},damage,3,764,1.3195
ranger,14110000,"Gale Arrow",{se_dmg:1411000311:SkillUIMaxDmgsum},damage,4,984,1.2880
ranger,14110000,"Gale Arrow",{se_dmg:1411000311:SkillUIMaxDmgsum},damage,5,1169,1.1880
ranger,14110000,"Gale Arrow",{se_dmg:1411000311:SkillUIMaxDmgsum},damage,6,1353,1.1574
ranger,14110000,"Gale Arrow",{se_dmg:1411000311:SkillUIMaxDmgsum},damage,7,1538,1.1367
ranger,14110000,"Gale Arrow",{se_dmg:1411000311:SkillUIMaxDmgsum},damage,8,1722,1.1196
ranger,14110000,"Gale Arrow",{se_dmg:1411000311:SkillUIMaxDmgsum},damage,9,1943,1.1283
ranger,14110000,"Gale Arrow",{se_dmg:1411000311:SkillUIMaxDmgsum},damage,10,2127,1.0947
ranger,14110000,"Gale Arrow",{se_dmg:1411000311:SkillUIMaxDmgsum},damage,11,2262,1.0635
ranger,14110000,"Gale Arrow",{se_dmg:1411000311:SkillUIMaxDmgsum},damage,12,2361,1.0438
ranger,14110000,"Gale Arrow",{se_dmg:1411000311:SkillUIMaxDmgsum},damage,13,2496,1.0572
ranger,14110000,"Gale Arrow",{se_dmg:1411000311:SkillUIMaxDmgsum},damage,14,2631,1.0541
ranger,14110000,"Gale Arrow",{se_dmg:1411000311:SkillUIMaxDmgsum},damage,15,2766,1.0513
ranger,14110000,"Gale Arrow",{se_dmg:1411000311:SkillUIMaxDmgsum},damage,16,2901,1.0488
ranger,14110000,"Gale Arrow",{se_dmg:1411000311:SkillUIMaxDmgsum},damage,17,3000,1.0341
ranger,14110000,"Gale Arrow",{se_dmg:1411000311:SkillUIMaxDmgsum},damage,18,3099,1.0330
ranger,14110000,"Gale Arrow",{se_dmg:1411000311:SkillUIMaxDmgsum},damage,19,3198,1.0319
ranger,14110000,"Gale Arrow",{se_dmg:1411000311:SkillUIMaxDmgsum},damage,20,3297,1.0310
ranger,14110000,"Gale Arrow",{se_dmg:1411000311:SkillUIMaxDmgsum},damage,21,3396,1.0300
ranger,14110000,"Gale Arrow",{se_dmg:1411000311:SkillUIMaxDmgsum},damage,22,3495,1.0292
ranger,14110000,"Gale Arrow",{se_dmg:1411000311:SkillUIMaxDmgsum},damage,23,3594,1.0283
ranger,14110000,"Gale Arrow",{se_dmg:1411000311:SkillUIMaxDmgsum},damage,24,3693,1.0275
ranger,14110000,"Gale Arrow",{se_dmg:1411000311:SkillUIMaxDmgsum},damage,25,3792,1.0268
ranger,14110000,"Gale Arrow",{se_dmg:1411000311:SkillUIMaxDmgsum},damage,26,3891,1.0261
ranger,14110000,"Gale Arrow",{se_dmg:1411000311:SkillUIMaxDmgsum},damage,27,3990,1.0254
ranger,14110000,"Gale Arrow",{se_dmg:1411000311:SkillUIMaxDmgsum},damage,28,4089,1.0248
ranger,14110000,"Gale Arrow",{se_dmg:1411000311:SkillUIMaxDmgsum},damage,29,4188,1.0242
ranger,14110000,"Gale Arrow",{se_dmg:1411000311:SkillUIMaxDmgsum},damage,30,4287,1.0236
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMaxDmgsum},damage,1,50,1.0000
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMaxDmgsum},damage,2,87,1.7400
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMaxDmgsum},damage,3,124,1.4253
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMaxDmgsum},damage,4,161,1.2984
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMaxDmgsum},damage,5,217,1.3478
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMaxDmgsum},damage,6,286,1.3180
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMaxDmgsum},damage,7,369,1.2902
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMaxDmgsum},damage,8,438,1.1870
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMaxDmgsum},damage,9,507,1.1575
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMaxDmgsum},damage,10,576,1.1361
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMaxDmgsum},damage,11,645,1.1198
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMaxDmgsum},damage,12,728,1.1287
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMaxDmgsum},damage,13,797,1.0948
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMaxDmgsum},damage,14,848,1.0640
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMaxDmgsum},damage,15,885,1.0436
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMaxDmgsum},damage,16,936,1.0576
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMaxDmgsum},damage,17,986,1.0534
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMaxDmgsum},damage,18,1037,1.0517
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMaxDmgsum},damage,19,1088,1.0492
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMaxDmgsum},damage,20,1125,1.0340
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMaxDmgsum},damage,21,1162,1.0329
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMaxDmgsum},damage,22,1199,1.0318
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMaxDmgsum},damage,23,1236,1.0309
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMaxDmgsum},damage,24,1273,1.0299
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMaxDmgsum},damage,25,1310,1.0291
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMaxDmgsum},damage,26,1347,1.0282
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMaxDmgsum},damage,27,1385,1.0282
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMaxDmgsum},damage,28,1422,1.0267
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMaxDmgsum},damage,29,1459,1.0260
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMaxDmgsum},damage,30,1496,1.0254
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMinDmgsum},damage,1,50,1.0000
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMinDmgsum},damage,2,87,1.7400
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMinDmgsum},damage,3,124,1.4253
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMinDmgsum},damage,4,161,1.2984
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMinDmgsum},damage,5,217,1.3478
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMinDmgsum},damage,6,286,1.3180
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMinDmgsum},damage,7,369,1.2902
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMinDmgsum},damage,8,438,1.1870
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMinDmgsum},damage,9,507,1.1575
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMinDmgsum},damage,10,576,1.1361
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMinDmgsum},damage,11,645,1.1198
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMinDmgsum},damage,12,728,1.1287
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMinDmgsum},damage,13,797,1.0948
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMinDmgsum},damage,14,848,1.0640
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMinDmgsum},damage,15,885,1.0436
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMinDmgsum},damage,16,936,1.0576
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMinDmgsum},damage,17,986,1.0534
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMinDmgsum},damage,18,1037,1.0517
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMinDmgsum},damage,19,1088,1.0492
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMinDmgsum},damage,20,1125,1.0340
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMinDmgsum},damage,21,1162,1.0329
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMinDmgsum},damage,22,1199,1.0318
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMinDmgsum},damage,23,1236,1.0309
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMinDmgsum},damage,24,1273,1.0299
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMinDmgsum},damage,25,1310,1.0291
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMinDmgsum},damage,26,1347,1.0282
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMinDmgsum},damage,27,1385,1.0282
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMinDmgsum},damage,28,1422,1.0267
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMinDmgsum},damage,29,1459,1.0260
ranger,14130000,"Snare Shot",{se_dmg:1413000011:SkillUIMinDmgsum},damage,30,1496,1.0254
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMaxDmgsum},damage,1,287,1.0000
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMaxDmgsum},damage,2,386,1.3449
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMaxDmgsum},damage,3,509,1.3187
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMaxDmgsum},damage,4,656,1.2888
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMaxDmgsum},damage,5,779,1.1875
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMaxDmgsum},damage,6,902,1.1579
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMaxDmgsum},damage,7,1025,1.1364
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMaxDmgsum},damage,8,1148,1.1200
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMaxDmgsum},damage,9,1295,1.1280
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMaxDmgsum},damage,10,1418,1.0950
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMaxDmgsum},damage,11,1508,1.0635
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMaxDmgsum},damage,12,1574,1.0438
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMaxDmgsum},damage,13,1664,1.0572
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMaxDmgsum},damage,14,1754,1.0541
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMaxDmgsum},damage,15,1844,1.0513
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMaxDmgsum},damage,16,1934,1.0488
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMaxDmgsum},damage,17,2000,1.0341
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMaxDmgsum},damage,18,2066,1.0330
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMaxDmgsum},damage,19,2132,1.0319
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMaxDmgsum},damage,20,2198,1.0310
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMaxDmgsum},damage,21,2264,1.0300
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMaxDmgsum},damage,22,2330,1.0292
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMaxDmgsum},damage,23,2396,1.0283
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMaxDmgsum},damage,24,2462,1.0275
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMaxDmgsum},damage,25,2528,1.0268
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMaxDmgsum},damage,26,2594,1.0261
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMaxDmgsum},damage,27,2660,1.0254
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMaxDmgsum},damage,28,2726,1.0248
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMaxDmgsum},damage,29,2792,1.0242
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMaxDmgsum},damage,30,2858,1.0236
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMinDmgsum},damage,1,287,1.0000
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMinDmgsum},damage,2,386,1.3449
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMinDmgsum},damage,3,509,1.3187
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMinDmgsum},damage,4,656,1.2888
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMinDmgsum},damage,5,779,1.1875
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMinDmgsum},damage,6,902,1.1579
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMinDmgsum},damage,7,1025,1.1364
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMinDmgsum},damage,8,1148,1.1200
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMinDmgsum},damage,9,1295,1.1280
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMinDmgsum},damage,10,1418,1.0950
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMinDmgsum},damage,11,1508,1.0635
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMinDmgsum},damage,12,1574,1.0438
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMinDmgsum},damage,13,1664,1.0572
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMinDmgsum},damage,14,1754,1.0541
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMinDmgsum},damage,15,1844,1.0513
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMinDmgsum},damage,16,1934,1.0488
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMinDmgsum},damage,17,2000,1.0341
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMinDmgsum},damage,18,2066,1.0330
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMinDmgsum},damage,19,2132,1.0319
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMinDmgsum},damage,20,2198,1.0310
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMinDmgsum},damage,21,2264,1.0300
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMinDmgsum},damage,22,2330,1.0292
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMinDmgsum},damage,23,2396,1.0283
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMinDmgsum},damage,24,2462,1.0275
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMinDmgsum},damage,25,2528,1.0268
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMinDmgsum},damage,26,2594,1.0261
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMinDmgsum},damage,27,2660,1.0254
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMinDmgsum},damage,28,2726,1.0248
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMinDmgsum},damage,29,2792,1.0242
ranger,14170000,"Explosion Trap",{se_dmg:1417000111:SkillUIMinDmgsum},damage,30,2858,1.0236
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMaxDmgsum},damage,1,96,1.0000
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMaxDmgsum},damage,2,125,1.3021
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMaxDmgsum},damage,3,169,1.3520
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMaxDmgsum},damage,4,222,1.3136
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMaxDmgsum},damage,5,287,1.2928
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMaxDmgsum},damage,6,340,1.1847
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMaxDmgsum},damage,7,394,1.1588
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMaxDmgsum},damage,8,448,1.1371
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMaxDmgsum},damage,9,502,1.1205
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMaxDmgsum},damage,10,566,1.1275
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMaxDmgsum},damage,11,620,1.0954
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMaxDmgsum},damage,12,659,1.0629
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMaxDmgsum},damage,13,688,1.0440
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMaxDmgsum},damage,14,728,1.0581
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMaxDmgsum},damage,15,767,1.0536
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMaxDmgsum},damage,16,806,1.0508
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMaxDmgsum},damage,17,846,1.0496
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMaxDmgsum},damage,18,875,1.0343
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMaxDmgsum},damage,19,904,1.0331
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMaxDmgsum},damage,20,932,1.0310
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMaxDmgsum},damage,21,961,1.0311
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMaxDmgsum},damage,22,990,1.0302
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMaxDmgsum},damage,23,1019,1.0293
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMaxDmgsum},damage,24,1048,1.0285
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMaxDmgsum},damage,25,1077,1.0277
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMaxDmgsum},damage,26,1106,1.0269
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMaxDmgsum},damage,27,1135,1.0262
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMaxDmgsum},damage,28,1163,1.0247
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMaxDmgsum},damage,29,1192,1.0249
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMaxDmgsum},damage,30,1221,1.0243
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMinDmgsum},damage,1,96,1.0000
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMinDmgsum},damage,2,125,1.3021
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMinDmgsum},damage,3,169,1.3520
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMinDmgsum},damage,4,222,1.3136
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMinDmgsum},damage,5,287,1.2928
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMinDmgsum},damage,6,340,1.1847
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMinDmgsum},damage,7,394,1.1588
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMinDmgsum},damage,8,448,1.1371
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMinDmgsum},damage,9,502,1.1205
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMinDmgsum},damage,10,566,1.1275
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMinDmgsum},damage,11,620,1.0954
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMinDmgsum},damage,12,659,1.0629
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMinDmgsum},damage,13,688,1.0440
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMinDmgsum},damage,14,728,1.0581
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMinDmgsum},damage,15,767,1.0536
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMinDmgsum},damage,16,806,1.0508
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMinDmgsum},damage,17,846,1.0496
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMinDmgsum},damage,18,875,1.0343
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMinDmgsum},damage,19,904,1.0331
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMinDmgsum},damage,20,932,1.0310
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMinDmgsum},damage,21,961,1.0311
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMinDmgsum},damage,22,990,1.0302
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMinDmgsum},damage,23,1019,1.0293
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMinDmgsum},damage,24,1048,1.0285
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMinDmgsum},damage,25,1077,1.0277
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMinDmgsum},damage,26,1106,1.0269
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMinDmgsum},damage,27,1135,1.0262
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMinDmgsum},damage,28,1163,1.0247
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMinDmgsum},damage,29,1192,1.0249
ranger,14330000,"Arrow Scattershot",{se_dmg:1433000011:SkillUIMinDmgsum},damage,30,1221,1.0243
ranger,14340000,"Tempest Shot",{se_dmg:1434000011:SkillUIMaxDmgsum},damage,1,52,1.0000
ranger,14340000,"Tempest Shot",{se_dmg:1434000011:SkillUIMaxDmgsum},damage,2,72,1.3846
ranger,14340000,"Tempest Shot",{se_dmg:1434000011:SkillUIMaxDmgsum},damage,3,92,1.2778
ranger,14340000,"Tempest Shot",{se_dmg:1434000011:SkillUIMaxDmgsum},damage,4,113,1.2283
ranger,14340000,"Tempest Shot",{se_dmg:1434000011:SkillUIMaxDmgsum},damage,5,143,1.2655
ranger,14340000,"Tempest Shot",{se_dmg:1434000011:SkillUIMaxDmgsum},damage,6,181,1.2657
ranger,14340000,"Tempest Shot",{se_dmg:1434000011:SkillUIMaxDmgsum},damage,7,226,1.2486
ranger,14340000,"Tempest Shot",{se_dmg:1434000011:SkillUIMaxDmgsum},damage,8,263,1.1637
ranger,14340000,"Tempest Shot",{se_dmg:1434000011:SkillUIMaxDmgsum},damage,9,301,1.1445
ranger,14340000,"Tempest Shot",{se_dmg:1434000011:SkillUIMaxDmgsum},damage,10,339,1.1262
ranger,14340000,"Tempest Shot",{se_dmg:1434000011:SkillUIMaxDmgsum},damage,11,376,1.1091
ranger,14340000,"Tempest Shot",{se_dmg:1434000011:SkillUIMaxDmgsum},damage,12,421,1.1197
ranger,14340000,"Tempest Shot",{se_dmg:1434000011:SkillUIMaxDmgsum},damage,13,459,1.0903
ranger,14340000,"Tempest Shot",{se_dmg:1434000011:SkillUIMaxDmgsum},damage,14,486,1.0588
ranger,14340000,"Tempest Shot",{se_dmg:1434000011:SkillUIMaxDmgsum},damage,15,507,1.0432
ranger,14340000,"Tempest Shot",{se_dmg:1434000011:SkillUIMaxDmgsum},damage,16,534,1.0533
ranger,14340000,"Tempest Shot",{se_dmg:1434000011:SkillUIMaxDmgsum},damage,17,562,1.0524
ranger,14340000,"Tempest Shot",{se_dmg:1434000011:SkillUIMaxDmgsum},damage,18,589,1.0480
ranger,14340000,"Tempest Shot",{se_dmg:1434000011:SkillUIMaxDmgsum},damage,19,617,1.0475
ranger,14340000,"Tempest Shot",{se_dmg:1434000011:SkillUIMaxDmgsum},damage,20,637,1.0324
ranger,14340000,"Tempest Shot",{se_dmg:1434000011:SkillUIMaxDmgsum},damage,21,657,1.0314
ranger,14340000,"Tempest Shot",{se_dmg:1434000011:SkillUIMaxDmgsum},damage,22,678,1.0320
